Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,SeedNumx,SeedNumy,WRts,WReFG,WRoer,WRder,WRat,WRastratio,WRtoratio,WRovr,Wts,WeFG,Woer,Wder,Wat,Wastratio,Wtoratio,lRts,lReFG,lRoer,lRder,lRat,lRastratio,lRtoratio,lRovr,lts,leFG,loer,lder,lat,lastratio,ltoratio,WMx,WMy,wlevel,llevel,wfinal_last1,lfinal_last1,Wwinratio,lwinratio,Wpan,lpan
2004,137,1462,80,1257,70,N,0,7,10,B,B,B,B,B,B,B,B,0.546,0.51,107.868,95.126,1.075,12.704,11.819,B,B,B,A,B,B,B,B,0.539,0.488,104.406,87.06,1.097,13.458,12.27,8.094594595,6.413333333,0,0,RoundOf32,RoundOf32,0.696969697,0.689655172,33,29
2004,138,1448,84,1264,80,N,0,4,12,A,A,A,C,B,B,B,A,0.58,0.535,114.414,102.529,1.048,13.37,12.763,B,B,A,A,C,C,B,B,0.557,0.494,110.108,93.816,0.83,10.449,12.586,4.4375,12.6779661,0,1,RoundOf32,RoundOf64,0.678571429,0.827586207,28,29
2004,138,1393,72,1268,70,N,0,5,4,B,B,B,B,B,B,A,B,0.529,0.499,107.614,98.976,1.201,13.45,11.198,C,C,B,B,C,C,B,C,0.516,0.481,104.07,97.075,0.927,11.613,12.523,4.552941176,4.197674419,1,1,Champion,SweetSixteen,0.75,0.633333333,28,30
2004,139,1329,70,1272,53,N,0,2,7,A,A,A,B,B,A,B,A,0.591,0.556,114.545,94.296,1.195,14.522,12.153,B,B,B,B,B,B,B,B,0.534,0.496,107.684,96.008,1.105,12.794,11.579,5.658536585,6.659340659,0,0,RoundOf32,RoundOf64,0.896551724,0.75,29,28
2004,136,1305,72,1277,66,N,0,10,7,B,B,A,B,B,B,B,B,0.545,0.497,109.583,95.561,1.095,12.725,11.622,A,A,A,C,B,A,C,A,0.604,0.558,110.57,104.799,1.007,14.43,14.328,10.19047619,4.640243902,0,0,RoundOf64,EliteEight,0.733333333,0.620689655,30,29
2004,139,1462,89,1280,74,N,0,7,2,B,B,B,B,B,B,B,B,0.546,0.51,107.868,95.126,1.075,12.704,11.819,B,B,A,A,C,C,B,B,0.558,0.523,110.485,93.449,0.885,12.064,13.639,8.094594595,3.896551724,0,0,RoundOf32,RoundOf64,0.696969697,0.892857143,33,28
2004,137,1280,85,1284,52,N,0,2,15,B,B,A,A,C,C,B,B,0.558,0.523,110.485,93.449,0.885,12.064,13.639,B,C,B,B,B,B,B,B,0.537,0.484,101.041,97.992,1.03,13.029,12.646,3.896551724,14.85714286,0,0,RoundOf64,RoundOf64,0.892857143,0.65625,28,32
2004,137,1228,72,1293,53,N,0,5,12,B,B,A,B,A,A,A,A,0.557,0.525,110.428,96.965,1.334,14.985,11.231,A,A,A,B,A,A,B,A,0.586,0.551,114.638,98.058,1.365,15.918,11.664,4.755952381,13.17241379,0,1,RoundOf32,RoundOf64,0.8,0.833333333,30,30
2004,139,1435,75,1301,73,N,0,6,3,B,B,A,B,A,A,A,A,0.556,0.517,109.075,96.228,1.303,14.85,11.398,A,B,A,B,B,B,B,A,0.58,0.528,109.594,97.924,1.08,13.867,12.838,7.034482759,6.126582278,0,0,RoundOf64,RoundOf64,0.7,0.689655172,30,29
2004,144,1210,72,1305,67,N,0,3,10,A,B,B,A,B,B,B,A,0.57,0.532,107.541,92.408,1.02,13.686,13.415,B,B,A,B,B,B,B,B,0.545,0.497,109.583,95.561,1.095,12.725,11.622,5.117021277,10.19047619,0,0,RoundOf64,RoundOf64,0.71875,0.733333333,32,30
2004,138,1400,78,1314,75,N,0,3,6,B,B,A,B,B,C,A,B,0.532,0.495,113.338,96.596,1.166,11.936,10.239,B,B,A,B,B,A,B,A,0.552,0.513,109.91,99.96,1.174,14.533,12.384,6.322033898,3.369942197,1,1,FinalFour,RoundOf32,0.766666667,0.642857143,30,28
2004,137,1210,65,1320,60,N,0,3,14,A,B,B,A,B,B,B,A,0.57,0.532,107.541,92.408,1.02,13.686,13.415,B,B,B,B,B,B,B,B,0.555,0.506,104.734,99.112,1.027,12.736,12.398,5.117021277,14,0,1,RoundOf64,RoundOf32,0.71875,0.689655172,32,29
2004,152,1210,67,1329,65,N,0,3,2,A,B,B,A,B,B,B,A,0.57,0.532,107.541,92.408,1.02,13.686,13.415,A,A,A,B,B,A,B,A,0.591,0.556,114.545,94.296,1.195,14.522,12.153,5.117021277,5.658536585,0,0,RoundOf64,RoundOf32,0.71875,0.896551724,32,29
2004,139,1242,78,1334,63,N,0,4,12,B,B,B,B,B,A,B,B,0.553,0.513,106.952,97.813,1.196,14.947,12.503,A,B,B,B,B,A,B,A,0.581,0.528,107.411,98.546,1.014,14.346,14.145,3.058536585,12.39393939,0,0,ChampionshipGame,RoundOf64,0.714285714,0.766666667,28,30
2004,143,1329,63,1338,51,N,0,2,3,A,A,A,B,B,A,B,A,0.591,0.556,114.545,94.296,1.195,14.522,12.153,B,B,A,A,B,A,B,A,0.552,0.52,111.257,91.595,1.211,14.421,11.908,5.658536585,4,0,0,RoundOf32,SweetSixteen,0.896551724,0.875,29,32
2004,136,1400,66,1343,49,N,0,3,14,B,B,A,B,B,C,A,B,0.532,0.495,113.338,96.596,1.166,11.936,10.239,A,A,B,B,C,B,C,B,0.579,0.544,106.195,95.862,0.972,13.983,14.393,6.322033898,11.95098039,1,0,FinalFour,RoundOf64,0.766666667,0.730769231,30,26
2004,137,1334,66,1344,58,N,0,12,5,A,B,B,B,B,A,B,A,0.581,0.528,107.411,98.546,1.014,14.346,14.145,B,B,B,B,B,A,B,B,0.565,0.526,107.48,97.127,1.065,14.506,13.626,12.39393939,8.27027027,0,0,RoundOf64,RoundOf64,0.766666667,0.714285714,30,28
2004,137,1458,76,1350,64,N,0,6,11,B,B,A,A,A,B,A,A,0.55,0.503,112.457,92.57,1.349,13.46,9.978,C,C,B,A,C,C,B,B,0.512,0.461,100.565,92.098,0.931,11.748,12.624,6.6015625,12.81132075,1,0,SweetSixteen,RoundOf32,0.8,0.625,30,32
2004,136,1104,65,1356,64,N,0,8,9,B,B,B,C,C,C,B,B,0.559,0.518,108.443,101.526,0.894,11.369,12.724,B,B,B,B,B,B,A,B,0.53,0.495,107.746,94.86,1.169,12.662,10.836,6.309090909,10.72413793,0,1,RoundOf64,RoundOf64,0.586206897,0.862068966,29,29
2004,138,1181,90,1371,62,N,0,1,8,A,B,A,A,B,B,B,A,0.578,0.533,114.351,92.788,1.004,12.652,12.596,B,B,B,B,B,B,B,B,0.552,0.512,108.094,95.819,1.008,12.238,12.139,2.030150754,6.810126582,0,0,SweetSixteen,SweetSixteen,0.84375,0.678571429,32,28
2004,137,1272,59,1376,43,N,0,7,10,B,B,B,B,B,B,B,B,0.534,0.496,107.684,96.008,1.105,12.794,11.579,B,B,B,A,B,B,B,B,0.531,0.495,105.426,93.436,1.124,13.349,11.878,6.659340659,6.307692308,0,0,RoundOf64,RoundOf64,0.75,0.696969697,28,33
2004,145,1329,64,1386,62,N,0,2,1,A,A,A,B,B,A,B,A,0.591,0.556,114.545,94.296,1.195,14.522,12.153,A,A,A,A,A,A,A,A,0.595,0.564,115.434,91.347,1.412,15.03,10.647,5.658536585,5.211267606,0,1,RoundOf32,RoundOf64,0.896551724,0.964285714,29,28
2004,138,1104,70,1390,67,N,0,8,1,B,B,B,C,C,C,B,B,0.559,0.518,108.443,101.526,0.894,11.369,12.724,A,B,A,A,B,A,B,A,0.578,0.532,110.623,91.357,1.172,14.982,12.785,6.309090909,4.476190476,0,0,RoundOf64,RoundOf32,0.586206897,0.966666667,29,30
2004,143,1104,80,1393,71,N,0,8,5,B,B,B,C,C,C,B,B,0.559,0.518,108.443,101.526,0.894,11.369,12.724,B,B,B,B,B,B,A,B,0.529,0.499,107.614,98.976,1.201,13.45,11.198,6.309090909,4.552941176,0,1,RoundOf64,Champion,0.586206897,0.75,29,28
2004,144,1462,79,1400,71,N,0,7,3,B,B,B,B,B,B,B,B,0.546,0.51,107.868,95.126,1.075,12.704,11.819,B,B,A,B,B,C,A,B,0.532,0.495,113.338,96.596,1.166,11.936,10.239,8.094594595,6.322033898,0,1,RoundOf32,FinalFour,0.696969697,0.766666667,33,30
2004,138,1386,70,1403,65,N,0,1,8,A,A,A,A,A,A,A,A,0.595,0.564,115.434,91.347,1.412,15.03,10.647,B,B,B,B,B,B,A,B,0.542,0.496,106.664,96.307,1.183,13.244,11.196,5.211267606,7.161290323,1,0,RoundOf64,RoundOf64,0.964285714,0.6875,28,32
2004,144,1242,100,1412,74,N,0,4,9,B,B,B,B,B,A,B,B,0.553,0.513,106.952,97.813,1.196,14.947,12.503,B,B,B,A,A,A,A,A,0.526,0.495,103.297,93.157,1.291,14.566,11.281,3.058536585,9.50877193,0,0,ChampionshipGame,RoundOf64,0.714285714,0.689655172,28,29
2004,137,1338,53,1416,44,N,0,3,14,B,B,A,A,B,A,B,A,0.552,0.52,111.257,91.595,1.211,14.421,11.908,B,B,B,B,B,A,B,B,0.559,0.525,107.151,94.072,1.103,14.892,13.508,4,15.04761905,0,0,SweetSixteen,RoundOf64,0.875,0.827586207,32,29
2004,137,1301,61,1418,52,N,0,3,14,A,B,A,B,B,B,B,A,0.58,0.528,109.594,97.924,1.08,13.867,12.838,B,B,B,B,B,B,B,B,0.565,0.533,108.451,99.857,1.108,13.993,12.623,6.126582278,13,0,0,RoundOf64,RoundOf64,0.689655172,0.692307692,29,26
2004,136,1390,71,1427,45,N,0,1,16,A,B,A,A,B,A,B,A,0.578,0.532,110.623,91.357,1.172,14.982,12.785,B,B,B,C,C,C,C,C,0.54,0.492,100.883,101.432,0.737,11.35,15.402,4.476190476,15.79487179,0,0,RoundOf32,RoundOf64,0.966666667,0.571428571,30,28
2004,137,1130,58,1428,51,N,0,6,11,B,B,B,B,B,A,B,B,0.536,0.489,106.212,97.373,1.189,14.967,12.585,A,B,B,B,C,B,C,B,0.571,0.534,107.366,96.181,0.9,13.066,14.515,7.32967033,6.75,0,0,RoundOf64,RoundOf32,0.71875,0.741935484,32,31
2004,136,1268,86,1431,83,N,0,4,13,C,C,B,B,C,C,B,C,0.516,0.481,104.07,97.075,0.927,11.613,12.523,A,B,A,B,B,A,B,A,0.579,0.526,110.186,97.459,1.201,15.024,12.509,4.197674419,10.63265306,1,0,SweetSixteen,SweetSixteen,0.633333333,0.75862069,30,29
2004,136,1448,79,1433,78,N,0,4,13,A,A,A,C,B,B,B,A,0.58,0.535,114.414,102.529,1.048,13.37,12.763,B,B,B,A,C,C,C,B,0.555,0.534,104.248,93.635,0.791,11.967,15.127,4.4375,12.3030303,0,0,RoundOf32,RoundOf64,0.678571429,0.766666667,28,30
2004,136,1211,76,1434,49,N,0,2,15,A,A,A,B,A,A,B,A,0.617,0.573,119.841,95.255,1.344,16.12,11.999,B,B,B,B,C,B,C,B,0.543,0.491,102.009,100.489,0.953,13.777,14.455,8.50862069,14.08333333,1,1,RoundOf32,RoundOf64,0.931034483,0.586206897,29,29
2004,143,1163,73,1435,53,N,0,2,6,B,B,A,A,A,A,A,A,0.553,0.532,112.964,91.142,1.323,14.925,11.281,B,B,A,B,A,A,A,A,0.556,0.517,109.075,96.228,1.303,14.85,11.398,3.224358974,7.034482759,0,0,SweetSixteen,RoundOf64,0.818181818,0.7,33,30
2004,136,1163,70,1436,53,N,0,2,15,B,B,A,A,A,A,A,A,0.553,0.532,112.964,91.142,1.323,14.925,11.281,C,C,B,B,B,B,B,B,0.519,0.483,102.374,95.877,1.159,13.528,11.671,3.224358974,15.48717949,0,0,SweetSixteen,RoundOf64,0.818181818,0.733333333,33,30
2004,137,1435,71,1444,58,N,0,6,11,B,B,A,B,A,A,A,A,0.556,0.517,109.075,96.228,1.303,14.85,11.398,B,B,A,B,B,B,B,B,0.568,0.524,115.362,96.083,1.163,13.56,11.66,7.034482759,11,0,0,RoundOf64,RoundOf32,0.7,0.866666667,30,30
2004,143,1386,84,1448,80,N,0,1,4,A,A,A,A,A,A,A,A,0.595,0.564,115.434,91.347,1.412,15.03,10.647,A,A,A,C,B,B,B,A,0.58,0.535,114.414,102.529,1.048,13.37,12.763,5.211267606,4.4375,1,0,RoundOf64,RoundOf32,0.964285714,0.678571429,28,28
2004,137,1412,102,1449,100,N,0,9,8,B,B,B,A,A,A,A,A,0.526,0.495,103.297,93.157,1.291,14.566,11.281,B,B,B,C,B,B,B,B,0.561,0.516,107.965,103.921,1.057,13.398,12.675,9.50877193,8.615384615,0,0,RoundOf64,RoundOf64,0.689655172,0.633333333,29,30
2004,139,1338,59,1458,55,N,0,3,6,B,B,A,A,B,A,B,A,0.552,0.52,111.257,91.595,1.211,14.421,11.908,B,B,A,A,A,B,A,A,0.55,0.503,112.457,92.57,1.349,13.46,9.978,4,6.6015625,0,1,SweetSixteen,SweetSixteen,0.875,0.8,32,30
2004,146,1181,66,1462,63,N,0,1,7,A,B,A,A,B,B,B,A,0.578,0.533,114.351,92.788,1.004,12.652,12.596,B,B,B,B,B,B,B,B,0.546,0.51,107.868,95.126,1.075,12.704,11.819,2.030150754,8.094594595,0,0,SweetSixteen,RoundOf32,0.84375,0.696969697,32,33
2005,136,1454,83,1104,73,N,0,12,5,B,B,A,A,C,B,B,B,0.547,0.507,108.845,93.615,0.989,12.188,12.321,A,A,A,B,B,B,B,A,0.6,0.554,115.452,98.169,1.092,13.517,12.377,12,6.099236641,0,0,RoundOf64,EliteEight,0.814814815,0.766666667,27,30
2005,134,1324,79,1105,69,N,0,16,16,B,B,B,D,B,B,A,B,0.538,0.503,107.346,111.452,1.223,13.691,11.19,C,C,C,A,C,C,B,C,0.492,0.453,95.218,90.993,0.862,11.592,13.448,16,16,0,0,etc,etc,0.379310345,0.551724138,29,29
2005,145,1228,90,1112,89,N,1,1,3,A,A,A,A,A,A,A,A,0.594,0.564,118.559,92.267,1.67,16.49,9.872,B,B,A,B,B,B,B,B,0.568,0.526,111.876,97.981,1.116,13.757,12.324,4.338624339,3.194805195,0,1,SweetSixteen,RoundOf64,0.96969697,0.818181818,33,33
2005,138,1454,83,1130,75,N,0,12,4,B,B,A,A,C,B,B,B,0.547,0.507,108.845,93.615,0.989,12.188,12.321,B,C,A,B,B,A,A,A,0.537,0.487,109.738,97.531,1.345,15.566,11.571,12,6.705357143,0,0,RoundOf64,RoundOf32,0.814814815,0.857142857,27,28
2005,139,1458,71,1137,62,N,0,6,14,B,B,B,B,B,B,A,B,0.542,0.505,106.697,94.285,1.14,12.944,11.359,B,B,B,A,C,B,C,B,0.559,0.515,100.485,91.931,0.789,12.84,16.266,6.516778523,14.37931034,1,1,RoundOf32,RoundOf64,0.733333333,0.709677419,30,31
2005,137,1301,75,1150,63,N,0,10,7,B,B,A,B,B,A,A,A,0.574,0.536,112.653,101.158,1.247,14.363,11.519,B,B,A,B,B,B,A,A,0.542,0.499,110.527,100.454,1.079,12.33,11.431,6.94,7.836879433,0,0,RoundOf32,RoundOf64,0.59375,0.75,32,28
2005,136,1448,70,1151,54,N,0,2,15,A,A,A,C,B,B,B,A,0.594,0.556,117.834,102.404,1.091,13.711,12.569,B,C,B,B,C,B,C,B,0.536,0.492,101.147,97.386,0.777,12.252,15.776,4.127272727,14.17647059,0,0,SweetSixteen,SweetSixteen,0.838709677,0.62962963,31,27
2005,138,1246,69,1153,60,N,0,2,7,B,B,A,A,B,B,A,A,0.549,0.516,109.263,91.273,1.171,13.7,11.696,B,C,A,A,B,B,A,A,0.545,0.496,110.48,93.484,1.115,13.357,11.979,2.23943662,4.221674877,0,0,RoundOf32,RoundOf32,0.833333333,0.774193548,30,31
2005,139,1301,65,1163,62,N,0,10,2,B,B,A,B,B,A,A,A,0.574,0.536,112.653,101.158,1.247,14.363,11.519,B,B,A,A,B,A,B,A,0.547,0.503,110.188,93.307,1.145,14.498,12.66,6.94,3.079096045,0,0,RoundOf32,Champion,0.59375,0.75862069,32,29
2005,136,1452,63,1166,61,N,0,7,10,B,B,A,C,A,A,A,A,0.56,0.523,109.426,101.999,1.422,15.093,10.613,B,B,A,B,B,B,A,A,0.574,0.534,111.128,100.299,1.192,13.793,11.567,8.622641509,9.889830508,0,0,SweetSixteen,RoundOf64,0.677419355,0.696969697,31,33
2005,137,1181,57,1175,46,N,0,1,16,B,B,A,A,C,C,B,B,0.569,0.524,113.591,92.941,0.971,11.786,12.143,B,C,B,B,C,C,C,C,0.547,0.491,102.448,100.903,0.758,11.372,15.007,1.931818182,16,0,1,FinalFour,etc,0.833333333,0.59375,30,32
2005,144,1277,78,1181,68,N,0,5,1,A,A,A,B,B,A,B,A,0.602,0.557,116.786,95.362,1.289,15.915,12.35,B,B,A,A,C,C,B,B,0.569,0.524,113.591,92.941,0.971,11.786,12.143,4.681081081,1.931818182,0,0,RoundOf64,FinalFour,0.785714286,0.833333333,28,30
2005,136,1246,72,1184,64,N,0,2,15,B,B,A,A,B,B,A,A,0.549,0.516,109.263,91.273,1.171,13.7,11.696,B,B,B,B,B,B,B,B,0.553,0.526,105.231,101.103,1.031,13.417,13.01,2.23943662,15,0,1,RoundOf32,etc,0.833333333,0.703703704,30,27
2005,136,1228,67,1192,55,N,0,1,16,A,A,A,A,A,A,A,A,0.594,0.564,118.559,92.267,1.67,16.49,9.872,B,B,B,C,B,B,B,B,0.54,0.507,105.705,101.494,1.081,13.044,12.064,4.338624339,15.65,0,0,SweetSixteen,RoundOf64,0.96969697,0.612903226,33,31
2005,139,1437,76,1196,65,N,0,5,4,B,B,A,B,C,C,A,B,0.552,0.505,113.165,94.871,0.981,11.481,11.705,A,A,A,A,B,B,B,A,0.594,0.558,115.031,93.154,1.103,13.968,12.667,5.793478261,4.716981132,1,1,RoundOf64,RoundOf64,0.75862069,0.766666667,29,30
2005,137,1210,80,1203,68,N,0,5,12,B,B,B,A,C,B,B,B,0.543,0.503,104.656,93.047,0.978,13,13.289,B,B,A,B,B,B,B,B,0.565,0.523,109.864,95.446,1.071,13.983,13.051,5.095652174,10.90123457,0,0,ChampionshipGame,RoundOf64,0.633333333,0.75862069,30,29
2005,139,1257,76,1210,54,N,0,4,5,A,B,A,A,B,B,B,A,0.593,0.549,115.788,89.642,1.108,14.154,12.778,B,B,B,A,C,B,B,B,0.543,0.503,104.656,93.047,0.978,13,13.289,6.116959064,5.095652174,0,0,RoundOf64,ChampionshipGame,0.870967742,0.633333333,31,30
2005,138,1403,71,1211,69,N,0,6,3,B,B,A,B,B,A,A,A,0.56,0.511,109.711,98.114,1.308,14.559,11.128,A,A,A,C,B,A,B,A,0.604,0.552,117.484,102.394,1.168,14.671,12.561,6.86746988,7.664233577,0,1,RoundOf32,RoundOf32,0.666666667,0.862068966,30,29
2005,154,1314,75,1228,70,N,0,1,1,A,A,A,A,B,A,B,A,0.603,0.557,116.012,92.205,1.159,15.539,13.412,A,A,A,A,A,A,A,A,0.594,0.564,118.559,92.267,1.67,16.49,9.872,3.113402062,4.338624339,1,0,RoundOf32,SweetSixteen,0.870967742,0.96969697,31,33
2005,136,1153,76,1234,64,N,0,7,10,B,C,A,A,B,B,A,A,0.545,0.496,110.48,93.484,1.115,13.357,11.979,B,B,B,B,B,B,B,B,0.561,0.521,106.558,97.166,1.067,14.12,13.238,4.221674877,6.948717949,0,0,RoundOf32,RoundOf32,0.774193548,0.65625,31,32
2005,139,1314,92,1235,65,N,0,1,9,A,A,A,A,B,A,B,A,0.603,0.557,116.012,92.205,1.159,15.539,13.412,C,C,B,A,B,B,A,B,0.516,0.473,101.368,93.793,1.101,12.994,11.798,3.113402062,6.277310924,1,0,RoundOf32,RoundOf64,0.870967742,0.620689655,31,29
2005,137,1137,64,1242,63,N,0,14,3,B,B,B,A,C,B,C,B,0.559,0.515,100.485,91.931,0.789,12.84,16.266,B,B,A,B,B,A,B,A,0.572,0.537,109.967,96.097,1.145,14.756,12.885,14.37931034,3.053097345,1,0,RoundOf64,EliteEight,0.709677419,0.793103448,31,29
2005,146,1277,94,1246,88,N,2,5,2,A,A,A,B,B,A,B,A,0.602,0.557,116.786,95.362,1.289,15.915,12.35,B,B,A,A,B,B,A,A,0.549,0.516,109.263,91.273,1.171,13.7,11.696,4.681081081,2.23943662,0,0,RoundOf64,RoundOf32,0.785714286,0.833333333,28,30
2005,152,1228,72,1257,57,N,0,1,4,A,A,A,A,A,A,A,A,0.594,0.564,118.559,92.267,1.67,16.49,9.872,A,B,A,A,B,B,B,A,0.593,0.549,115.788,89.642,1.108,14.154,12.778,4.338624339,6.116959064,0,0,SweetSixteen,RoundOf64,0.96969697,0.870967742,33,31
2005,136,1412,82,1261,68,N,0,11,6,B,B,B,B,B,B,A,B,0.551,0.509,107.598,98.937,1.171,13.507,11.534,B,B,A,C,B,B,B,B,0.571,0.524,111.189,104.768,1.125,13.682,12.162,9.91025641,7.03960396,0,1,SweetSixteen,RoundOf64,0.677419355,0.689655172,31,29
2005,152,1314,87,1277,71,N,0,1,5,A,A,A,A,B,A,B,A,0.603,0.557,116.012,92.205,1.159,15.539,13.412,A,A,A,B,B,A,B,A,0.602,0.557,116.786,95.362,1.289,15.915,12.35,3.113402062,4.681081081,1,0,RoundOf32,RoundOf64,0.870967742,0.785714286,31,28
2005,137,1235,64,1278,53,N,0,9,8,C,C,B,A,B,B,A,B,0.516,0.473,101.368,93.793,1.101,12.994,11.798,B,B,B,A,C,B,C,B,0.55,0.506,102.253,93.126,0.89,13.435,15.095,6.277310924,6.481481481,0,0,RoundOf64,RoundOf64,0.620689655,0.677419355,29,31
2005,139,1181,63,1280,55,N,0,1,9,B,B,A,A,C,C,B,B,0.569,0.524,113.591,92.941,0.971,11.786,12.143,B,C,B,B,C,B,B,B,0.535,0.495,106,96.037,0.936,12.635,13.5,1.931818182,4.888888889,0,0,FinalFour,RoundOf32,0.833333333,0.6875,30,32
2005,136,1449,88,1285,77,N,0,1,16,B,B,A,B,B,A,A,A,0.578,0.541,116.367,99.638,1.325,15.156,11.443,B,B,B,B,C,B,C,B,0.559,0.514,100.811,99.165,0.811,13.181,16.255,6.424657534,15.49253731,0,1,RoundOf64,RoundOf64,0.838709677,0.571428571,31,28
2005,144,1458,65,1301,56,N,0,6,10,B,B,B,B,B,B,A,B,0.542,0.505,106.697,94.285,1.14,12.944,11.359,B,B,A,B,B,A,A,A,0.574,0.536,112.653,101.158,1.247,14.363,11.519,6.516778523,6.94,1,0,RoundOf32,RoundOf32,0.733333333,0.59375,30,32
2005,138,1228,71,1305,59,N,0,1,9,A,A,A,A,A,A,A,A,0.594,0.564,118.559,92.267,1.67,16.49,9.872,B,C,B,A,B,B,B,B,0.54,0.487,103.937,92.608,1.033,14.114,13.661,4.338624339,9.595238095,0,0,SweetSixteen,SweetSixteen,0.96969697,0.793103448,33,29
2005,137,1437,55,1307,47,N,0,5,12,B,B,A,B,C,C,A,B,0.552,0.505,113.165,94.871,0.981,11.481,11.705,A,A,A,B,B,A,B,A,0.61,0.578,114.395,97.867,1.089,14.48,13.3,5.793478261,8.00990099,1,0,RoundOf64,RoundOf32,0.75862069,0.806451613,29,31
2005,136,1328,84,1310,67,N,0,3,14,B,B,A,B,B,B,B,B,0.573,0.542,112.842,94.537,1.15,14.201,12.354,B,B,A,C,B,B,A,B,0.564,0.509,117.65,108.249,1.243,13.203,10.625,5.135135135,14,0,0,EliteEight,etc,0.774193548,0.689655172,31,29
2005,137,1458,57,1320,52,N,0,6,11,B,B,B,B,B,B,A,B,0.542,0.505,106.697,94.285,1.14,12.944,11.359,B,B,A,B,B,A,A,A,0.576,0.545,110.191,100.921,1.343,14.699,10.946,6.516778523,12.65957447,1,1,RoundOf32,RoundOf64,0.733333333,0.666666667,30,30
2005,137,1314,96,1324,68,N,0,1,16,A,A,A,A,B,A,B,A,0.603,0.557,116.012,92.205,1.159,15.539,13.412,B,B,B,D,B,B,A,B,0.538,0.503,107.346,111.452,1.223,13.691,11.19,3.113402062,16,1,0,RoundOf32,etc,0.870967742,0.379310345,31,29
2005,137,1196,67,1325,62,N,0,4,13,A,A,A,A,B,B,B,A,0.594,0.558,115.031,93.154,1.103,13.968,12.667,B,B,A,C,C,C,B,B,0.565,0.517,109.362,102.618,0.908,11.751,12.938,4.716981132,12.71875,1,0,RoundOf64,RoundOf64,0.766666667,0.677419355,30,31
2005,138,1428,67,1328,58,N,0,6,3,A,A,A,B,C,A,C,A,0.601,0.555,112.651,94.893,1,15.039,15.039,B,B,A,B,B,B,B,B,0.573,0.542,112.842,94.537,1.15,14.201,12.354,6.661016949,5.135135135,0,0,RoundOf64,EliteEight,0.833333333,0.774193548,30,31
2005,143,1112,79,1329,78,N,0,3,2,B,B,A,B,B,B,B,B,0.568,0.526,111.876,97.981,1.116,13.757,12.324,A,A,A,B,B,A,B,A,0.603,0.56,116.19,98.728,1.199,14.984,12.497,3.194805195,5.243243243,1,0,RoundOf64,FinalFour,0.818181818,0.793103448,33,29
2005,137,1277,89,1330,81,N,0,5,12,A,A,A,B,B,A,B,A,0.602,0.557,116.786,95.362,1.289,15.915,12.35,B,C,B,A,B,A,A,A,0.533,0.493,106.445,89.813,1.334,14.599,10.942,4.681081081,13.14285714,0,1,RoundOf64,RoundOf64,0.785714286,0.84375,28,32
2005,138,1449,97,1334,79,N,0,1,8,B,B,A,B,B,A,A,A,0.578,0.541,116.367,99.638,1.325,15.156,11.443,A,A,A,B,B,A,B,A,0.605,0.562,113.083,98.197,1.074,14.645,13.633,6.424657534,10.68518519,0,0,RoundOf64,RoundOf32,0.838709677,0.896551724,31,29
2005,136,1130,85,1335,65,N,0,4,13,B,C,A,B,B,A,A,A,0.537,0.487,109.738,97.531,1.345,15.566,11.571,B,B,B,A,C,B,B,B,0.537,0.497,102.066,90.518,0.92,13.371,14.532,6.705357143,12.06504065,0,1,RoundOf32,RoundOf64,0.857142857,0.714285714,28,28
2005,136,1334,79,1338,71,N,0,8,9,A,A,A,B,B,A,B,A,0.605,0.562,113.083,98.197,1.074,14.645,13.633,B,B,A,B,B,B,B,B,0.563,0.528,112.371,97.632,1.049,14.255,13.59,10.68518519,4.981308411,0,0,RoundOf32,SweetSixteen,0.896551724,0.714285714,29,28
2005,139,1329,85,1356,77,N,0,2,7,A,A,A,B,B,A,B,A,0.603,0.56,116.19,98.728,1.199,14.984,12.497,B,B,B,B,B,B,B,B,0.538,0.502,105.05,94.413,1.046,12.604,12.046,5.243243243,10,0,1,FinalFour,RoundOf64,0.793103448,0.78125,29,32
2005,137,1329,63,1368,50,N,0,2,15,A,A,A,B,B,A,B,A,0.603,0.56,116.19,98.728,1.199,14.984,12.497,C,C,B,A,C,C,B,B,0.522,0.486,98.573,90.69,0.778,11.415,14.671,5.243243243,15,0,0,FinalFour,etc,0.793103448,0.703703704,29,27
2005,137,1356,65,1388,56,N,0,7,10,B,B,B,B,B,B,B,B,0.538,0.502,105.05,94.413,1.046,12.604,12.046,B,B,B,B,C,C,B,B,0.552,0.503,104.827,97.346,0.728,10.909,14.98,10,11.07692308,1,0,RoundOf64,RoundOf64,0.78125,0.741935484,32,31
2005,137,1280,93,1390,70,N,0,9,8,B,C,B,B,C,B,B,B,0.535,0.495,106,96.037,0.936,12.635,13.5,C,C,B,B,C,C,B,C,0.525,0.472,102.27,99.187,0.872,11.29,12.946,4.888888889,4.867724868,0,0,RoundOf32,RoundOf32,0.6875,0.6,32,30
2005,137,1436,60,1393,57,N,1,13,4,B,B,A,B,B,B,A,A,0.553,0.516,110.948,94.57,1.331,14.315,10.752,B,B,A,B,B,B,A,A,0.559,0.526,112.611,97.494,1.172,13.99,11.934,14.61666667,4.492146597,0,1,RoundOf64,SweetSixteen,0.8,0.818181818,30,33
